id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion
62549634,,0,142.8,0.138
62549655,,0,42.72,0.229
62549700,,0,1.2,0.245
62549691,35,0,363.45,0.16
62549821,35,1,168.24,0.522
62549839,,0,104.16,0.291
62549858,,0,-15.6,0.273
62549849,75,1,761.38,0.43
62549860,,0,117.6,0.192
62549914,75,1,644.36,0.262
62549923,3,0,165.84,0.281
62549970,35,1,309.9,0.454
62549985,,0,-101.68,0.394
62550007,,0,-5.76,0.28
62550000,75,1,500.51,0.259
62550016,,0,12.64,0.641
62550048,,0,130.64,0.202
62550070,,0,-95.36,0.183
62550072,,0,135.12,0.374
62550084,,0,-36.24,0.241
62550177,,0,-53.44,0.755
62550171,75,1,453.37,0.454
62550206,3,0,201.28,0.292
62550213,,0,-119.44,0.404
62550260,,0,86.96,0.202
62550323,,0,110.96,0.21
62550379,,0,94.56,0.899
62550436,,0,-99.76,0.7
62550440,,0,106.08,0.326
62550507,,0,-74,0.228
62550502,35,0,259.52,0.469
62550609,,0,76.48,0.271
62550628,,0,37.84,0.32
62550655,35,0,246.4,0.342
62550677,,0,20,0.431
62550692,,0,144.48,0.305
62550878,35,1,320.29,0.337
62550894,,0,108.56,0.59
62550900,50,0,437.88,0.322
62550952,35,1,352.12,0.354
62551002,75,1,503.26,0.292
62551036,,0,195.12,0.148
62551075,,0,23.44,0.381
62551059,35,1,434.05,0.19
62551106,,0,-113.84,0.438
62551131,,0,-68.56,0.509
62551166,,0,60.24,0.265
62551291,,0,175.12,0.181
62551334,,0,51.68,0.571
62551366,,0,50.96,0.415
62551381,35,1,385.27,0.055
62551409,35,0,303.39,0.457
62551479,35,1,330.94,0.323
62551497,,0,99.44,0.216
62551491,35,1,219.28,0.335
62551509,,0,-111.68,0.284
62551542,,0,-101.04,0.287
62551565,,0,36.48,0.451
62551616,,0,47.52,0.427
62551673,,0,96.16,0.461
62551696,3,0,236.32,0.22
62551732,,0,-108.56,0.32
62551747,35,1,231.28,0.513
62551806,,0,-18.16,0.371
62551850,,0,23.36,0.34
62551903,,0,77.52,0.226
62551912,,0,-107.28,0.169
62551918,,0,27.6,0.206
62552034,75,1,621.6,0.442
62552074,,0,8.56,0.428
62552073,,0,-52.16,0.493
62552102,,0,108.24,0.226
62552121,,0,-76.4,0.329
62552130,,0,-117.52,0.289
62552132,35,1,211.84,0.313
62552181,,0,-122.8,0.411
62552230,,0,57.92,0.222
62552276,,0,69.92,0.237
62552327,,0,1.44,0.453
62552342,,0,-81.84,0.287
62552383,,0,-126.16,0.279
62552384,,0,63.04,0.341
62552389,,0,107.04,0.203
62552479,,0,-24.72,0.255
62552501,,0,77.44,0.559
62552571,35,0,371.6,0.217
62552732,,0,37.76,0.307
62552802,,0,90.96,0.295
62552816,,0,22.88,0.611
62552837,,0,-30.72,0.271
62552875,,0,27.44,0.352
62552880,,0,-125.04,0.217
62552889,,0,7.04,0.401
62552899,,0,-35.28,0.352
62552905,,0,138.56,0.306
62552923,,0,105.76,0.433
62552947,,0,87.12,0.362
62553121,,0,-114.16,0.169
62553142,,0,19.12,0.285
62553147,,0,2.08,0.204
62553239,,0,29.92,0.336
62553263,,0,67.12,0.504
62553259,,0,-53.76,0.28
62553294,,0,-22.72,0.245
62553353,35,0,365.57,0.26
62553374,,0,-6.72,0.358
62553427,35,0,434.19,0.218
62553443,,0,56.64,0.328
62553493,,0,54.8,0.182
62553527,35,1,242.72,0.395
62553541,,0,46.32,0.344
62553559,,0,62.4,0.277
62553554,35,1,279.08,0.377
62553597,,0,43.2,0.258
62553589,50,1,394.99,0.414
62553645,,0,98.24,0.193
62553652,,0,-14.96,0.249
62553691,,0,-59.68,0.857
62553722,,0,-39.52,0.478
62553751,,0,-65.04,0.416
62553750,3,0,150.64,0.371
62553797,,0,88.64,0.218
62553804,35,0,249.6,0.512
62553857,,0,-129.68,0.189
62553891,,0,-67.2,0.353
62553951,75,1,464.88,0.462
62554018,,0,-79.28,0.352
62554080,,0,136.08,0.181
62554094,35,0,489.9,0.191
62554149,,0,78.96,0.434
62554143,75,1,495.97,0.473
62554225,,0,-18.88,0.354
62554241,,0,31.44,0.21
62554261,,0,80,0.42
62554315,,0,-14.8,0.178
62554362,35,0,241.84,0.277
62554367,35,1,445,0.226
62554473,3,0,340.95,0.242
62554522,35,0,451.27,0.249
62554540,,0,44,0.216
62554617,,0,-85.52,0.294
62554697,35,1,201.6,0.695
62554702,35,1,214.88,0.632
62554738,75,1,377.53,0.612
62554752,35,1,200.16,0.347
62554781,,0,39.68,0.381
62554796,,0,119.92,0.292
62554791,35,1,301.29,0.529
62554837,,0,-126.56,0.54
62554839,75,1,485.97,0.363
62554913,35,1,234.96,0.361
62554953,75,1,696.93,0.357
62554957,35,0,330.41,0.473
62555016,35,1,195.04,0.341
62555093,35,1,218.56,0.286
62555119,,0,32.8,0.478
62555127,3,0,355.52,0.285
62555166,,0,-107.76,0.276
62555195,,0,80.56,0.278
62555244,,0,86.8,0.405
62555264,35,0,273.65,0.197
62555363,,0,-25.12,0.268
62555424,35,1,450.15,0.133
62555433,35,1,355.22,0.46
62555490,,0,2.24,0.291
62555497,35,0,266.24,0.427
62555509,,0,114.96,0.485
62555519,35,1,183.76,0.396
62555542,,0,48.88,0.368
62555709,,0,-30.72,0.274
62555722,,0,68,0.285
62555726,3,1,164.32,0.391
62555778,,0,-9.36,0.176
62555794,35,0,416.44,0.325
62555863,75,1,531.66,0.338
62555917,,0,-0.16,0.298
62555949,,0,39.84,0.44
62555960,50,1,454.29,0.267
62556000,,0,-123.44,0.485
62556042,,0,35.12,0.255
62556041,,0,-107.28,0.262
62556057,,0,85.84,0.291
62556065,,0,42.56,0.236
62556052,50,1,416.58,0.354
62556082,,0,259.84,0.258
62556089,35,0,285.35,0.326
62556109,35,1,385.2,0.181
62556161,35,1,402.36,0.308
62556205,3,1,149.36,0.458
62556382,,0,1.68,0.396
62556383,,0,-92.96,0.47
62556372,35,0,332.07,0.242
62556437,,0,-61.04,0.502
62556464,,0,137.28,0.255
62556481,,0,55.52,0.226
62556482,,0,54.48,0.286
62556501,,0,357.44,0.111
62556626,,0,-23.68,0.555
62556619,35,1,344.32,0.411
62556708,35,1,340.2,0.406
62556726,,0,58.32,0.447
62556861,35,0,176.48,0.449
62556876,,0,-84.56,0.32
62556885,,0,-114.8,0.38
62556919,35,0,221.52,0.301
62556934,,0,-92.32,0.332
62556957,,0,-101.44,0.663
62556948,75,1,731.3,0.316
62556996,,0,80.4,0.329
62557059,,0,88.32,0.247
62557070,,0,50.8,0.292
62557127,3,0,249.2,0.193
62557195,,0,125.76,0.486
62557230,,0,-72.4,0.568
62557292,35,1,403.69,0.15
62557310,,0,65.76,0.372
62557319,,0,-106.48,0.344
62557352,,0,118.72,0.374
62557362,,0,-124.56,0.32
62557376,,0,59.12,0.558
62557399,,0,-100.32,0.312
62557504,,0,-3.6,0.33
62557536,,0,146.8,0.271
62557564,,0,-107.68,0.322
62557577,,0,27.04,0.493
62557596,,0,-101.76,0.646
62557687,,0,-64.32,0.258
62557720,,0,-61.6,0.242
62557735,,0,-57.84,0.172
62557786,,0,262.16,0.314
62557775,75,1,469.51,0.522
62557825,,0,42.64,0.525
62557834,3,0,352.42,0.183
62557865,35,1,336.37,0.294
62557943,35,1,339.6,0.326
62557955,,0,129.44,0.2
62558000,,0,45.68,0.306
62558102,,0,136.08,0.269
62558104,,0,-60.8,0.417
62558152,,0,38.56,0.269
62558194,,0,22.88,0.278
62558200,,0,97.84,0.192
62558294,,0,69.28,0.419
62558328,,0,79.36,0.325
62558369,35,1,442.75,0.167
62558400,,0,-89.6,0.561
62558451,,0,66.56,0.339
62558454,,0,12.64,0.285
62558463,,0,-120.96,0.248
62558479,,0,-20,0.424
62558526,,0,-19.68,0.529
62558551,,0,-56.72,0.333
62558605,,0,112.88,0.424
62558619,,0,42,0.321
62558644,50,0,491.39,0.245
62558658,35,0,253.04,0.376
62558716,35,1,424.04,0.239
62558783,,0,-37.04,0.217
62558777,3,1,166.8,0.218
62558800,,0,-60.88,0.316
62558831,35,1,335.02,0.558
62558902,,0,-31.52,0.308
62558923,,0,-16.96,0.306
62558988,,0,96.32,0.18
62558992,35,1,269.09,0.236
62559004,75,1,546.29,0.224
62559028,,0,126.24,0.516
62559047,35,1,348.34,0.577
62559057,75,1,430.41,0.642
62559082,,0,-76.64,0.183
62559143,,0,35.76,0.592
62559138,35,1,312.3,0.241
62559157,,0,86.08,0.341
62559150,75,1,491.27,0.421
62559186,,0,53.12,0.335
62559173,,0,64.4,0.332
62559188,,0,-10.72,0.498
62559193,35,1,429.13,0.26
62559301,,0,80.72,0.375
62559324,,0,7.12,0.308
62559380,,0,27.6,0.213
62559419,35,1,459.05,0.187
62559541,,0,-108.96,0.347
62559562,,0,5.76,0.223
62559612,35,0,216.8,0.3
62559647,,0,-34.16,0.186
62559659,75,1,474.87,0.435
62559715,,0,-71.68,0.556
62559707,35,1,315.15,0.219
62559722,,0,217.44,0.218
62559812,,0,-44,0.405
62559864,,0,-97.04,0.278
62559934,35,1,206,0.353
62560071,35,0,210.24,0.284
62560105,,0,131.2,0.267
62560108,,0,-3.92,0.738
62560091,35,1,385.48,0.221
62560116,,0,-113.68,0.344
62560137,,0,68.16,0.289
62560174,,0,55.2,0.533
62560215,,0,306.03,0.135
62560226,35,1,186.64,0.429
62560259,,0,-111.44,0.491
62560274,,0,-18.16,0.245
62560367,,0,-13.76,0.326
62560392,,0,-60.8,0.306
62560396,35,1,230.88,0.295
62560435,,0,62.88,0.252
62560445,,0,-128.56,0.307
62560523,,0,118.4,0.49
62560537,,0,-47.12,0.375
62560600,3,1,288.27,0.128
62560623,35,1,316.07,0.488
62560654,,0,35.2,0.298
62560645,35,1,272.45,0.242
62560655,35,0,404.6,0.335
62560674,50,1,445.4,0.265
62560683,,0,-121.92,0.456
62560682,35,1,372.91,0.273
62560699,,0,-87.28,0.461
62560726,35,1,351.08,0.328
62560737,,0,65.76,0.319
62560742,35,1,472.39,0.108
62560795,,0,-94.4,0.198
62560857,,0,-49.28,0.344
62561005,50,1,499.6,0.238
62561098,,0,-59.84,0.181
62561127,,0,-101.6,0.238
62561126,,0,-20.48,0.424
62561210,,0,-23.68,0.32
62561283,,0,-108.48,0.316
62561286,,0,-53.92,0.363
62561321,,0,147.68,0.287
62561335,75,1,439.21,0.385
62561352,,0,-77.68,0.288
62561377,,0,97.12,0.173
62561424,35,1,432.03,0.184
62561449,,0,-44.48,0.254
62561534,,0,-8.8,0.249
62561544,35,1,268.52,0.443
62561568,,0,-88.8,0.316
62561602,75,1,487.04,0.385
62561613,50,1,435.6,0.322
62561638,,0,-125.2,0.283
62561676,35,1,251.04,0.491
62561831,,0,52.08,0.279
62561882,,0,-57.52,0.507
62561911,,0,-100.96,0.478
62561959,,0,-19.52,0.419
62561991,,0,-77.76,0.29
62562021,,0,189.44,0.282
62562029,,0,-78.64,0.325
62562114,3,0,228.48,0.147
62562157,,0,70.48,0.441
62562168,,0,-71.52,0.163
62562164,35,0,181.84,0.432
62562175,35,1,208.72,0.41
62562208,,0,-95.2,0.554
62562226,,0,-85.36,0.456
62562275,,0,-12.64,0.373
62562270,,0,-49.36,0.312
62562327,3,1,234.8,0.218
62562353,,0,-33.84,0.332
62562357,,0,74.08,0.178
62562354,3,0,121.04,0.744
62562421,,0,82.48,0.309
62562432,,0,-12.56,0.592
62562473,,0,-114.64,0.268
62562514,,0,-96.32,0.749
62562527,,0,-90.96,0.37
62562544,,0,-58.8,0.25
62562569,,0,124.8,0.316
62562613,35,1,510.83,0.133
62562653,,0,-82,0.491
62562706,,0,122.72,0.289
62562741,,0,115.36,0.422
62562733,75,1,489.72,0.402
62562742,35,1,314.45,0.368
62562764,,0,139.92,0.268
62562833,,0,80.8,0.282
62562888,,0,-89.12,0.415
62562961,,0,-99.36,0.353
62563080,,0,43.84,0.251
62563084,,0,114.16,0.232
62563081,35,1,395.13,0.077
62563109,,0,46.72,0.393
62563117,,0,-125.92,0.375
62563136,,0,74.48,0.415
62563144,35,1,348.63,0.356
62563211,,0,21.28,0.464
62563212,,0,-49.84,0.593
62563261,75,1,734.24,0.143
62563281,,0,2.08,0.404
62563325,,0,147.28,0.248
62563343,,0,-131.68,0.282
62563355,,0,-59.52,0.258
62563368,,0,-50.24,0.383
62563393,,0,62.56,0.269
62563379,3,0,198.56,0.235
62563475,,0,-13.68,0.228
62563481,75,1,665.22,0.194
62563540,,0,114.16,0.343
62563564,50,0,407.11,0.408
62563588,,0,116.48,0.267
62563641,75,1,447.38,0.36
62563636,35,1,290.09,0.271
62563664,,0,60,0.294
62563667,35,1,269.57,0.302
62563695,,0,-47.12,0.459
62563701,3,0,158.08,0.359
62563884,,0,-11.36,0.307
62563889,3,0,208.8,0.238
62563984,,0,-52.64,0.228
62564045,,0,-100.64,0.237
62564115,35,1,311.53,0.531
62564153,,0,18.56,0.202
62564161,,0,-15.44,0.289
62564172,,0,-3.6,0.38
62564201,,0,122.4,0.103
62564192,35,1,418.5,0.229
62564440,3,0,107.6,0.386
62564462,,0,-46.88,0.325
62564529,,0,-21.44,0.368
62564590,75,1,446.06,0.301
62564609,3,1,106.64,0.439
62564659,35,1,373.56,0.298
62564703,50,1,400.33,0.358
62564881,75,1,574.63,0.344
62564896,35,1,289.77,0.241
62564908,35,1,181.6,0.303
62564943,,0,88.64,0.317
62565039,,0,-112.32,0.319
62565036,,0,-29.6,0.365
62565075,,0,-118.96,0.19
62565089,35,1,375,0.332
62565143,,0,-100.56,0.259
62565186,,0,2.96,0.324
62565220,35,1,228.08,0.293
62565276,,0,-53.76,0.465
62565273,35,1,267.4,0.31
62565379,,0,-20,0.108
62565391,35,1,142.96,0.421
62565412,35,1,249.28,0.337
62565505,,0,44.32,0.228
62565538,,0,-26.08,0.265
62565544,,0,-69.28,0.29
62565539,35,1,142,0.406
62565586,,0,253.92,0.356
62565591,75,1,531.83,0.241
62565607,35,0,240.64,0.417
62565659,,0,71.12,0.209
62565663,,0,-83.44,0.388
62565689,35,1,532.59,0.146
62565718,,0,-72.64,0.242
62565858,,0,-48.08,0.269
62565857,75,1,547.59,0.254
62565867,,0,11.2,0.583
62565868,,0,-35.6,0.313
62565869,35,1,280.51,0.551
62565898,,0,55.84,0.321
62565928,,0,71.28,0.483
62565944,,0,-119.76,0.243
62566006,,0,-28.48,0.202
62566018,35,0,144.08,0.477
62566065,,0,6.48,0.572
62566112,,0,23.12,0.358
62566348,,0,87.12,0.188
62566367,,0,86.4,0.447
62566392,35,1,169.6,0.34
62566404,,0,165.44,0.18
62566438,,0,168.64,0.233
62566448,,0,-130.24,0.227
62566460,35,1,264.32,0.316
62566526,35,0,450.55,0.306
62566600,,0,-80.08,0.197
62566622,3,1,156.64,0.303
62566625,75,1,684.89,0.295
62566656,,0,-39.68,0.361
62566676,,0,52.08,0.356
62566726,,0,-108.16,0.279
62566732,35,1,290.48,0.373
62566783,,0,-38.64,0.325
62566775,35,1,242.08,0.208
62566834,,0,29.68,0.379
62566833,50,1,363.45,0.41
62566841,3,0,155.28,0.279
62566857,,0,-38.56,0.303
62566884,,0,34.64,0.332
62566890,35,1,366.08,0.255
62566923,,0,-32,0.469
62566944,,0,16.08,0.19
62566952,,0,-82.56,0.304
62566973,,0,6.48,0.338
62566993,,0,-82.08,0.306
62567001,,0,-84.4,0.561
62567075,50,1,351.16,0.419
62567091,,0,-43.44,0.346
62567106,,0,84.56,0.358
62567118,,0,-114.8,0.194
62567132,,0,67.92,0.396
62567135,3,0,116.4,0.375
62567146,75,1,656.1,0.445
62567179,,0,-52.32,0.365
62567359,75,1,399.07,0.627
62567363,75,1,469.06,0.419
62567537,,0,-5.04,0.458
62567548,35,0,214,0.221
62567616,,0,65.36,0.243
62567658,35,1,305.18,0.34
62567736,,0,-60,0.511
62567758,35,0,199.12,0.547
62567832,,0,-43.36,0.275
62567883,75,1,621.7,0.334
62567903,,0,96.4,0.547
62567908,35,1,227.44,0.366
62567931,,0,-79.36,0.342
62567932,35,1,304.09,0.275
62567952,35,1,362.87,0.21
62567987,,0,-57.12,0.194
62568030,,0,63.12,0.267
62568038,,0,-58.32,0.355
62568063,35,0,258.32,0.273
62568087,35,0,316.15,0.288
62568108,,0,-77.44,0.595
62568099,3,0,124.08,0.225
62568123,,0,54.48,0.265
62568142,,0,-83.44,0.32
62568224,75,1,390.6,0.458
62568272,,0,-64.32,0.3
62568311,,0,-58.24,0.214
62568340,,0,-42.4,0.204
62568344,,0,-30.96,0.135
62568338,35,1,359.27,0.262
62568362,,0,38.24,0.159
62568440,75,1,522.75,0.211
62568521,35,1,252.48,0.194
62568554,,0,-4.48,0.486
62568558,,0,17.12,0.424
62568576,,0,-103.12,0.31
62568561,75,1,758.93,0.187
62568614,,0,-4.08,0.273
62568635,,0,-116.16,0.603
62568655,,0,44.64,0.514
62568674,35,0,227.92,0.374
62568732,,0,-92.24,0.276
62568781,35,0,254.64,0.193
62568817,,0,-27.36,0.366
62568837,,0,32.64,0.343
62568843,,0,50.64,0.585
62568840,35,1,231.84,0.236
62568881,,0,80.88,0.199
62568877,75,1,527.11,0.37
62568879,35,0,163.44,0.4
62568905,,0,54.16,0.374
62568916,,0,-113.68,0.359
62568919,,0,-45.84,0.204
62569024,,0,-70.32,0.215
62569173,,0,-119.6,0.516
62569193,75,1,520.39,0.317
62569261,35,1,246.32,0.331
62569270,3,0,125.92,0.393
62569284,,0,-109.84,0.338
62569351,35,1,222.4,0.411
62569446,,0,-3.28,0.244
62569473,35,1,119.76,0.491
62569526,,0,-1.84,0.307
62569555,,0,-56.48,0.306
62569656,,0,25.68,0.398
62569721,50,1,446.72,0.253
62569741,,0,78.8,0.548
62569778,,0,-30.48,0.283
62569775,3,0,123.52,0.289
62569871,,0,-20.56,0.342
62569861,35,1,244.8,0.443
62569906,75,1,462.88,0.329
62569952,3,0,156.64,0.296
62569962,75,1,404.11,0.539
62570000,,0,-73.68,0.433
62570022,,0,56.24,0.225
62570023,,0,-69.2,0.347
62570071,,0,-87.84,0.202
62570084,,0,-53.44,0.342
62570120,,0,-123.2,0.306
62570151,35,1,406.97,0.272
62570184,,0,30.88,0.199
62570196,75,1,744.06,0.115
62570224,,0,-48.16,0.259
62570308,,0,87.04,0.311
62570311,,0,95.92,0.329
62570327,,0,-102.4,0.225
62570338,,0,-13.84,0.264
62570346,35,1,260.48,0.501
62570361,,0,217.68,0.547
62570452,,0,214.96,0.165
62570534,,0,-63.2,0.286
62570560,,0,-33.28,0.395
62570556,35,0,325.09,0.284
62570596,,0,-68,0.413
62570635,75,1,482.21,0.269
62570648,,0,-96.08,0.367
62570672,,0,-56.8,0.238
62570721,,0,130.16,0.183
62570820,,0,-98.72,0.212
62570851,,0,-36.64,0.257
62570855,,0,-112.24,0.457
62570879,,0,-125.68,0.474
62570892,,0,-21.2,0.617
62570942,,0,71.68,0.414
62570960,,0,38.24,0.21
62570997,,0,21.76,0.269
62571014,35,1,157.52,0.424
62571038,,0,38.64,0.293
62571045,,0,51.2,0.239
62571049,,0,92.4,0.178
62571155,,0,-78.56,0.323
62571200,35,1,132.72,0.401
62571226,35,1,112.4,0.672
62571260,,0,-107.44,0.225
62571310,,0,-71.44,0.328
62571318,,0,-120.56,0.499
62571320,,0,81.6,0.244
62571368,,0,-121.36,0.248
62571540,,0,-121.2,0.254
62571582,,0,-96.32,0.235
62571608,,0,-37.2,0.537
62571629,35,1,439.81,0.333
62571663,,0,-116.88,0.412
62571755,50,1,409.61,0.315
62571870,,0,-124.16,0.349
62571896,35,1,205.28,0.47
62571909,35,1,228.64,0.283
62571946,3,0,192.64,0.158
62572088,75,1,456.84,0.504
62572101,75,1,533.46,0.327
62572159,,0,-118.32,0.386
62572203,35,1,173.36,0.281
62572225,3,1,139.76,0.312
62572223,35,1,125.52,0.424
62572242,,0,-42.24,0.369
62572262,,0,-20.96,0.303
62572265,,0,30.8,0.15
62572284,,0,-46.48,0.334
62572326,,0,-80.48,0.382
62572327,,0,94.16,0.411
62572323,35,1,198.24,0.453
62572379,3,1,186.24,0.213
62572409,,0,180.4,0.296
62572452,,0,-53.68,0.328
62572450,,0,14.32,0.586
62572460,,0,-73.84,0.35
62572463,,0,44.88,0.23
62572500,35,0,191.36,0.466
62572525,,0,66.64,0.571
62572546,35,1,149.04,0.434
62572597,3,0,178.4,0.177
62572612,,0,-65.52,0.405
62572635,3,0,168.4,0.206
62572659,3,0,157.92,0.165
62572700,75,1,436.94,0.419
62572761,,0,-84.16,0.229
62572751,3,0,169.44,0.127
62572789,,0,116.72,0.228
62572887,,0,-25.28,0.387
62572910,,0,92.32,0.296
62572927,,0,-82,0.207
62572930,35,1,338.93,0.234
62572970,,0,-88.48,0.252
62572990,35,1,221.6,0.352
62573030,,0,74.08,0.267
62573050,,0,-99.44,0.553
62573046,35,0,289.69,0.455
62573088,,0,6.8,0.34
62573163,,0,-5.6,0.311
62573256,75,1,482.59,0.268
62573271,,0,84.96,0.357
62573283,35,0,476.14,0.182
62573297,,0,-90.08,0.434
62573309,,0,-126,0.306
62573386,,0,24.8,0.372
62573380,35,1,253.12,0.334
62573476,,0,-128.56,0.458
62573490,,0,-46.32,0.141
62573529,35,1,162.24,0.571
62573537,35,0,363.3,0.327
62573565,50,1,434.39,0.277
62573602,,0,-71.36,0.312
62573592,35,1,430.68,0.182
62573649,,0,-99.28,0.383
62573685,,0,-129.52,0.228
62573692,,0,69.52,0.49
62573763,,0,-30.64,0.616
62573854,,0,75.92,0.219
62573843,35,1,237.52,0.202
62573887,,0,39.44,0.315
62573891,,0,-82.88,0.351
62573906,35,1,189.6,0.304
62574168,,0,-36.88,0.306
62574223,,0,-71.76,0.369
62574301,,0,-118,0.305
62574318,,0,-57.2,0.238
62574315,35,1,176.56,0.414
62574330,35,0,237.68,0.226
62574386,3,0,126.64,0.313
62574535,,0,43.04,0.644
62574566,,0,-86.32,0.393
62574583,,0,37.36,0.442
62574711,,0,101.6,0.223
62574720,75,1,688.81,0.684
62574735,,0,-31.2,0.602
62574815,,0,-62.56,0.505
62574838,35,1,200.4,0.401
62574933,75,1,438.41,0.299
62574992,,0,36.96,0.354
62574995,35,0,341.77,0.288
62575015,,0,-52,0.537
62575026,35,1,325.47,0.385
62575047,,0,-57.28,0.349
62575051,,0,-51.84,0.494
62575168,,0,-12.96,0.23
62575195,,0,128.08,0.447
62575184,35,1,239.52,0.371
62575219,3,0,152.72,0.285
62575252,,0,66.64,0.288
62575284,50,1,470.09,0.215
62575302,,0,-97.52,0.239
62575323,35,1,217.76,0.467
62575341,35,1,248.88,0.282
62575350,75,1,459.57,0.376
62575462,,0,55.84,0.372
62575499,,0,-87.84,0.263
62575560,,0,95.92,0.291
62575615,,0,16.64,0.421
62575621,,0,-63.2,0.258
62575626,,0,-71.04,0.379
62575672,75,1,587.7,0.316
62575684,50,1,394.92,0.349
62575714,,0,-59.36,0.3
62575861,35,1,451.6,0.188
62575906,,0,31.76,0.332
62575964,,0,-116.64,0.256
62575979,,0,-12.56,0.379
62575985,35,0,192.16,0.361
62576010,,0,-72.96,0.436
62576030,,0,41.6,0.669
62576027,,0,55.76,0.177
62576071,,0,-11.2,0.352
62576110,,0,40.88,0.373
62576112,,0,-115.12,0.294
62576159,50,1,486.35,0.234
62576178,35,1,107.52,0.521
62576182,75,1,558.67,0.419
62576210,,0,-119.84,0.349
62576226,35,1,452.52,0.176
62576258,35,1,311.06,0.426
62576305,,0,-82.96,0.376
62576310,,0,-102.8,0.479
62576333,,0,-121.6,0.347
62576339,,0,87.04,0.241
62576426,35,1,308.59,0.189
62576448,,0,-67.68,0.633
62576464,75,1,520.27,0.395
62576494,,0,-105.68,0.299
62576513,,0,-49.36,0.249
62576592,,0,29.2,0.343
62576595,,0,-20.88,0.384
62576613,,0,-128.48,0.513
62576622,,0,280.59,0.211
62576651,,0,-108.96,0.579
62576667,,0,-100.56,0.499
62576682,35,0,360.08,0.276
62576716,,0,-98.08,0.373
62576772,,0,-77.68,0.298
62576854,,0,-28.56,0.32
62576832,3,0,106.56,0.313
62576917,,0,-113.92,0.297
62577015,,0,-3.04,0.278
62577046,50,1,321.36,0.585
62577113,,0,32.48,0.163
62577124,,0,29.6,0.531
62577126,,0,-19.76,0.344
62577128,50,1,443.48,0.253
62577150,75,0,513.06,0.245
62577240,,0,76.24,0.467
62577259,,0,50.8,0.401
62577262,3,0,140.88,0.208
62577265,35,1,290.01,0.227
62577286,,0,-39.04,0.429
62577341,3,0,208.4,0.129
62577370,,0,-22.72,0.445
62577382,,0,-90.4,0.371
62577388,,0,106.56,0.142
62577412,3,0,149.28,0.175
62577421,35,1,135.52,0.579
62577422,35,1,175.36,0.592
62577445,,0,89.68,0.298
62577481,35,0,389.18,0.215
62577525,50,1,369.65,0.396
62577529,3,0,119.52,0.415
62577544,,0,-72.56,0.712
62577578,35,1,203.2,0.362
62577644,,0,61.92,0.289
62577647,,0,17.28,0.467
62577715,,0,-44.56,0.236
62577792,,0,6,0.389
62577793,35,1,307.58,0.362
62577813,,0,-0.72,0.221
62577825,,0,2.88,0.289
62577821,35,1,322.73,0.275
62577899,,0,-60.16,0.554
62577945,75,1,699.01,0.197
62578045,35,1,148,0.692
62578072,,0,-67.84,0.256
62578065,75,1,584.67,0.458
62578155,,0,-8.72,0.514
62578167,3,1,133.92,0.34
62578215,,0,-22.48,0.409
62578216,,0,31.52,0.384
62578271,,0,-83.68,0.265
62578286,,0,-94.72,0.322
62578303,,0,-57.68,0.185
62578317,,0,-29.68,0.246
62578334,,0,-100.88,0.371
62578336,3,0,122.24,0.26
62578339,75,1,479.12,0.501
62578353,,0,33.52,0.379
62578418,,0,3.04,0.308
62578439,,0,-90.32,0.531
62578550,,0,125.2,0.293
62578629,,0,1.04,0.299
62578697,,0,67.2,0.456
62578726,35,0,345.66,0.348
62578794,,0,-118.32,0.658
62578795,,0,113.76,0.455
62578873,35,1,310.29,0.403
62578907,35,0,187.44,0.279
62578922,,0,-20.64,0.425
62578939,35,1,169.12,0.482
62578972,,0,77.92,0.255
62579039,,0,1.04,0.191
62579104,,0,-111.2,0.459
62579124,,0,98.88,0.273
62579186,,0,-117.84,0.365
62579188,,0,-71.12,0.38
62579207,,0,-78.4,0.218
62579255,,0,-54.48,0.28
62579260,,0,77.36,0.406
62579264,35,1,295.98,0.217
62579323,,0,-115.68,0.25
62579378,75,1,670.13,0.155
62579420,,0,-64.32,0.493
62579452,,0,31.36,0.23
62579495,,0,-35.6,0.196
62579585,,0,194.4,0.215
62579606,,0,88.32,0.393
62579647,3,1,122.8,0.337
62579670,75,1,446.46,0.393
62579700,,0,-110.48,0.281
62579752,,0,95.36,0.219
62579737,75,1,721.17,0.47
62579764,,0,54.88,0.239
62579779,,0,-86.72,0.404
62579806,35,1,427.5,0.135
62579813,75,1,667.69,0.176
62579846,,0,-11.52,0.343
62579860,35,0,304.4,0.487
62579907,,0,3.68,0.36
62579916,,0,-102.8,0.319
62579960,,0,-108.8,0.372
62579994,,0,54.24,0.375
62580014,,0,-56.64,0.421
62580027,75,1,820,0.066
62580065,3,0,92.72,0.574
62580121,75,1,391.1,0.497
62580193,75,1,632.78,0.385
62580264,75,1,730.65,0.531
62580268,,0,-65.92,0.318
62580284,,0,5.44,0.615
62580289,35,1,241.92,0.354
62580296,75,1,501.62,0.349
62580343,,0,94.24,0.363
62580371,35,1,303.31,0.317
62580500,,0,14,0.343
62580495,75,1,605.41,0.282
62580522,,0,-74.88,0.245
62580549,3,1,193.76,0.17
62580563,35,1,131.28,0.447
62580585,,0,-34.48,0.425
62580601,,0,-40,0.331
62580567,35,1,250,0.357
62580655,,0,-81.36,0.294
62580699,,0,-18.72,0.241
62580717,35,1,362.43,0.171
